Date,Sector,Province,Project Number,Name,Amount
2020-12-01T00:00:00Z,Arts,GP,M22661,Xtreme Youth Projects,460000.0
2020-09-22T00:00:00Z,Arts,GP,M21499,Qalamanje Arts Project,468000.0
2020-10-20T00:00:00Z,Arts,GP,M21563,S.A Team Exclusive Arts,480000.0
2020-11-23T00:00:00Z,Arts,GP,M22408,Mburhi Foundation NPC,538000.0
2020-11-27T00:00:00Z,Arts,GP,M24746,McArt Academy,548000.0
2020-11-20T00:00:00Z,Arts,GP,M21536,Live (T) and Recorded (X) Theatre,571000.0
2020-09-23T00:00:00Z,Arts,GP,M21479,Duduza Sweet Melodies,588000.0
2020-09-23T00:00:00Z,Arts,GP,M21661,Siyavuka Lateral Improvement Foundation,598000.0
2020-11-12T00:00:00Z,Arts,GP,M22105,The Jazz Foundation of SA,713000.0
2020-11-04T00:00:00Z,Arts,GP,M21529,Silver Line Foundation,760000.0
2020-10-01T00:00:00Z,Arts,GP,M21573,Miykael Institute of Divine Arts,1158000.0
2021-01-20T00:00:00Z,Arts,GP,M21811,Iso Le Adams Child And Family Welfare Society,1298000.0
2020-11-27T00:00:00Z,Arts,GP,M22485,National Heritage Project,1335000.0
2020-09-23T00:00:00Z,Arts,GP,M21827,Maru Ciberconnect,1450000.0
2020-12-14T00:00:00Z,Arts,GP,M22918,The Ahmed Kathrada Foundation Trust,1500000.0
2020-11-19T00:00:00Z,Arts,GP,M16499,Soweto Gospel Movement,2150000.0
2020-08-19T00:00:00Z,Arts,GP,M21438,Mmusa wa Hosi Foundation,2315801.0
2020-11-27T00:00:00Z,Arts,GP,M29178,National Council of SPCAs,2684900.0
2020-09-21T00:00:00Z,Arts,GP,M28312,Ubuntu Institute for Young Social Entrepreneurs NPC,14985000.0
2020-09-23T00:00:00Z,Arts,GP,M26971,Caiphus Katse Semenya Foundation,15100000.0
2021-01-26T00:00:00Z,Arts,GP,M21990,Bread And Butter Cultural,50000.0
2021-01-26T00:00:00Z,Arts,GP,M22081,Orange Farm Cultural Express NPC,50000.0
2021-01-26T00:00:00Z,Arts,GP,M22317,Mosupatsela Arts Movement,50000.0
2021-01-26T00:00:00Z,Arts,GP,M22489,Sedibeng Arts and Culture Promotion Centre,50000.0
2021-01-26T00:00:00Z,Arts,GP,M22492,Soul Savers Arts and Culture,50000.0
2021-01-26T00:00:00Z,Arts,GP,M22497,Kgotso Ya Katlego Arts and Culture,50000.0
2021-01-26T00:00:00Z,Arts,GP,M22568,Ayabee Arts and Culture,50000.0
2021-01-26T00:00:00Z,Arts,GP,M23048,Phushintsha Arts Production,50000.0
2021-02-02T00:00:00Z,Arts,GP,M21525,Tembisa Women in Energy Association,50000.0
2021-02-04T00:00:00Z,Arts,GP,M23278,Martin Tizzar Carpentry,50000.0
2021-02-04T00:00:00Z,Arts,GP,M23377,Siyacela Foundation,50000.0
2021-02-12T00:00:00Z,Arts,GP,M23438,"Isifiso Sabantu Arts,Culture and Heritage Services",50000.0
2021-02-17T00:00:00Z,Arts,GP,M23405,"Umlilo Film, Arts,Culture And Sports Development",50000.0
2021-02-17T00:00:00Z,Arts,GP,M23512,Emfuleni Arts & Culture Forum,50000.0
2021-02-17T00:00:00Z,Arts,GP,M23514,Artistican Studios,50000.0
2021-02-17T00:00:00Z,Arts,GP,M23599,The Essential Platform,50000.0
2021-02-17T00:00:00Z,Arts,GP,M23612,Imbewu Performing Arts,50000.0
2021-02-17T00:00:00Z,Arts,GP,M23648,Botaki Ba Afrika,50000.0
2021-01-26T00:00:00Z,Arts,GP,M22469,Arts At The Village,80000.0
2021-02-02T00:00:00Z,Arts,GP,M21895,National Traditional and Spiritual Healers Organisation,83000.0
2021-01-26T00:00:00Z,Arts,GP,M21473,TE Radebe Theatre Foundation,100000.0
2021-01-26T00:00:00Z,Arts,GP,M23257,Indigenous Culture Forum,100000.0
2021-02-17T00:00:00Z,Arts,GP,M23549,Safika Production,100000.0
2021-02-17T00:00:00Z,Arts,GP,M23554,Woza Africa Arts and Culture Promotions,100000.0
2021-01-26T00:00:00Z,Arts,GP,M22567,Mbira School of Music and A,130000.0
2021-01-26T00:00:00Z,Arts,GP,M22464,Waste Management Entrepreneurs Forum of SA NPC,173000.0
2021-02-12T00:00:00Z,Arts,GP,M23476,Moabelo Foundation,200000.0
2021-02-10T00:00:00Z,Arts,GP,M23481,Ratanda Young Generation,300900.0
2021-02-24T00:00:00Z,Arts,GP,M28217,Kamva Elihle Community Development Fund,338000.0
2021-02-02T00:00:00Z,Arts,GP,M24054,Amlobuzz NPC,400000.0
2021-02-24T00:00:00Z,Arts,GP,M23440,Losidi Culture,425000.0
2021-02-04T00:00:00Z,Arts,GP,M23310,Endangered Wildlife Trust,675000.0
2020-05-19T00:00:00Z,Charities,GP,M21185,Itekeng Bagodi Social Club,4612.0
2020-06-03T00:00:00Z,Charities,GP,M22533,Mzansi Skills Delopment Academy,15000.0
2020-08-13T00:00:00Z,Charities,GP,M24233,Motheo Pre-Primary Education,19500.0
2020-04-20T00:00:00Z,Charities,GP,M21187,Naledi Early Learning Centre,21000.0
2020-06-24T00:00:00Z,Charities,GP,M23374,Bula Mahlo Day Care,24000.0
2020-06-09T00:00:00Z,Charities,GP,M24295,Soul City Institute Npc,24150.0
2020-09-29T00:00:00Z,Charities,GP,M26865,Twinkle Twinkle Little Stars Pre-School/ Day Care,25400.0
2020-05-26T00:00:00Z,Charities,GP,M24222,Ekurhuleni Men's Pioneers,27000.0
2020-06-09T00:00:00Z,Charities,GP,M22635,Networth Foundation,27500.0
2020-05-19T00:00:00Z,Charities,GP,M21205,Progress Day Care And Preschool,28500.0
2020-08-21T00:00:00Z,Charities,GP,M22377,Leseding Day Care Centre,28500.0
2020-07-06T00:00:00Z,Charities,GP,M22575,Phumelela Day Care,35000.0
2020-08-14T00:00:00Z,Charities,GP,M22131,Etshepeng Day Care & Pre-School,35000.0
2020-10-28T00:00:00Z,Charities,GP,M22573,Ngwana Ke Lerato Crech Pre School & After Care,35000.0
2020-05-22T00:00:00Z,Charities,GP,M21317,Lesang Bana Educare Centre,35100.0
2020-08-06T00:00:00Z,Charities,GP,M24174,Tholumqhele Pre & Creche,37500.0
2020-06-12T00:00:00Z,Charities,GP,M22257,Nontsapho Day Care,39000.0
2020-08-31T00:00:00Z,Charities,GP,M24408,Kganya Creche & Pre-School,39300.0
2020-08-04T00:00:00Z,Charities,GP,M24694,The African Presidential Leadership Centre,42000.0
2020-08-31T00:00:00Z,Charities,GP,M24227,Immaculate Day Care Centre,42000.0
2020-06-24T00:00:00Z,Charities,GP,M23375,Khanyisile Day Care Centre,43600.0
2020-05-19T00:00:00Z,Charities,GP,M21194,Bophelong Day Care Creche,45000.0
2020-06-09T00:00:00Z,Charities,GP,M22278,Hare Kopaneng Pre-School & Creche,45000.0
2020-07-24T00:00:00Z,Charities,GP,M24368,Tswelopele day care centre 4278,45000.0
2020-08-14T00:00:00Z,Charities,GP,M22273,Thandoluhle Pre-School,45500.0
2020-08-20T00:00:00Z,Charities,GP,M22371,Little Angles Edu-Care,46400.0
2020-07-24T00:00:00Z,Charities,GP,M24327,Granny M Day Care Centre,46500.0
2020-06-24T00:00:00Z,Charities,GP,M23120,Ditshwanelo Early Learning Centre,46700.0
2020-06-02T00:00:00Z,Charities,GP,M22132,Orchards Project NPC,47000.0
2020-05-22T00:00:00Z,Charities,GP,M24231,Sunrise Day Care Centre 15885,48000.0
2020-08-19T00:00:00Z,Charities,GP,M21189,Eyethu Crech And Pre-School,49597.0
2020-06-24T00:00:00Z,Charities,GP,M23137,Dinare Youth Development Projects,50000.0
2020-05-22T00:00:00Z,Charities,GP,M21265,Zwavhudi Pre-School And Day Care,50110.0
2020-06-09T00:00:00Z,Charities,GP,M22637,Gugulethu Creche,51300.0
2020-08-19T00:00:00Z,Charities,GP,M22270,Emmanuel Day Care and Child Development Centre,51500.0
2020-06-12T00:00:00Z,Charities,GP,M22266,Maxord Man Deaf Association,52000.0
2021-02-03T00:00:00Z,Charities,GP,M25448,Try Again D.C.C,52000.0
2020-05-22T00:00:00Z,Charities,GP,M21257,SAVF Lappop Versorgingsoord,52517.0
2020-08-19T00:00:00Z,Charities,GP,M24291,Tshadi's Day Care Centre,53100.0
2020-05-19T00:00:00Z,Charities,GP,M21195,Impilo Child Protection and Adoption Services,54370.0
2020-05-26T00:00:00Z,Charities,GP,M24226,Heavely Cradle Day Care,58200.0
2020-10-28T00:00:00Z,Charities,GP,M22782,Hlanganani Day Care Centre,59000.0
2020-05-19T00:00:00Z,Charities,GP,M21191,Itumeleng Day Care Centre,59800.0
2020-08-14T00:00:00Z,Charities,GP,M22140,M22140-Ariseandshinedaycarecentre,61000.0
2020-06-02T00:00:00Z,Charities,GP,M22138,Sandile Life Skills Centre,62000.0
2020-06-12T00:00:00Z,Charities,GP,M22277,Johannesburg SPCA,63000.0
2020-07-24T00:00:00Z,Charities,GP,M24298,Rainbow Nation Creche And Pre School,63000.0
2020-06-09T00:00:00Z,Charities,GP,M22263,Banaba Mision Day Care Centre,63500.0
2020-06-10T00:00:00Z,Charities,GP,M23298,Lizzy's Day Care Centre,65000.0
2020-06-12T00:00:00Z,Charities,GP,M22249,Keneilwe Day-Care & Preschool,65100.0
2020-06-09T00:00:00Z,Charities,GP,M24299,Nkululeko Edu Care Centre,65900.0
2020-06-09T00:00:00Z,Charities,GP,M22519,Progressive Day Care Centre,66000.0
2020-06-09T00:00:00Z,Charities,GP,M22669,Ouma-Vics Day Careand Pre-School,66600.0
2020-06-02T00:00:00Z,Charities,GP,M22127,Entokozweni Early Child Learning Day Care Centre,67000.0
2020-06-24T00:00:00Z,Charities,GP,M23140,Eagles Ridge Pre-School,67000.0
2020-08-31T00:00:00Z,Charities,GP,M22633,Modimaomatla Centre,67000.0
2020-06-09T00:00:00Z,Charities,GP,M24281,Spirit Of Hope South Africa,67500.0
2020-09-03T00:00:00Z,Charities,GP,M24293,Tando Child Day Care Centre,68600.0
2020-06-12T00:00:00Z,Charities,GP,M22269,Randaid Association,70000.0
2020-05-26T00:00:00Z,Charities,GP,M24225,Eyethu Day Care Centre,70200.0
2020-05-22T00:00:00Z,Charities,GP,M21279,Shangri-La Community Development Project,71000.0
2020-08-06T00:00:00Z,Charities,GP,M23154,Happy Baby Nursery,72000.0
2020-08-06T00:00:00Z,Charities,GP,M24696,Ikageng Day Care Centre,72000.0
2021-02-04T00:00:00Z,Charities,GP,M24846,Little Stars Day Care,72000.0
2020-06-09T00:00:00Z,Charities,GP,M22629,Baleseng Day Care Centre,72500.0
2020-06-09T00:00:00Z,Charities,GP,M22515,Kagiso Day And Aftercare Centre,72500.0
2020-06-02T00:00:00Z,Charities,GP,M22128,Denzhe Children's Home & Day Care Centre,74000.0
2020-06-02T00:00:00Z,Charities,GP,M22139,Sinegugu Day Care,74000.0
2020-08-19T00:00:00Z,Charities,GP,M23301,Rethabile Early Learning Centre,74000.0
2020-06-30T00:00:00Z,Charities,GP,M23121,Asibavikele Support Group,74200.0
2020-08-14T00:00:00Z,Charities,GP,M25276,Phutaditjaba Care Of The Aged And Disabled Organisation,75000.0
2020-08-14T00:00:00Z,Charities,GP,M22322,Tshiamo Day Care Centre,75300.0
2021-01-26T00:00:00Z,Charities,GP,M24833,Itereleng Day Care Centre,75700.0
2020-05-22T00:00:00Z,Charities,GP,M21263,Westrand Youth Development,76000.0
2020-05-26T00:00:00Z,Charities,GP,M24167,Tiisetso Pre & Day Care Centre,76500.0
2020-12-04T00:00:00Z,Charities,GP,M24170,Tricais Nursery School,77200.0
2020-06-09T00:00:00Z,Charities,GP,M22631,Lesediyouthdevelopmentprogramme,77500.0
2020-06-02T00:00:00Z,Charities,GP,M23454,Jack And Jill Pre School,78110.0
2020-05-22T00:00:00Z,Charities,GP,M21314,Stmary's Children's Home,80000.0
2020-06-09T00:00:00Z,Charities,GP,M22516,Enabling Disability Educationnationally NPC,80000.0
2020-06-03T00:00:00Z,Charities,GP,M22535,House Of Glory Children Care Centre,81000.0
2020-08-06T00:00:00Z,Charities,GP,M21095,My African World Foundation,81000.0
2020-06-24T00:00:00Z,Charities,GP,M23403,Bulamadiboho Creche,82000.0
2020-06-09T00:00:00Z,Charities,GP,M21274,Ry-Ma-In Self-Help Centre,83000.0
2020-06-26T00:00:00Z,Charities,GP,M24160,Lebogang Day Care Centre,88000.0
2021-01-27T00:00:00Z,Charities,GP,M24839,Poelano Pre School & Day Care Centre,88823.0
2020-05-22T00:00:00Z,Charities,GP,M21255,Are-Itireleng Community Pre-School,89300.0
2020-05-19T00:00:00Z,Charities,GP,M21182,Ratanda Thandisizweday Care,90000.0
2020-05-22T00:00:00Z,Charities,GP,M21266,Remmee-Los-Selfhelp Centre,90000.0
2020-05-22T00:00:00Z,Charities,GP,M21313,Kideology Children Performing Arts Theatre Development Organization,90000.0
2020-08-21T00:00:00Z,Charities,GP,M24375,Mpumelelo Soup Kitchen,90000.0
2020-05-22T00:00:00Z,Charities,GP,M21260,Creative Artitude Skills Development,90500.0
2020-08-19T00:00:00Z,Charities,GP,M23402,The BigR Foundation,91000.0
2020-05-22T00:00:00Z,Charities,GP,M22301,Impumelelo Yama-Africa Generation,91200.0
2020-05-26T00:00:00Z,Charities,GP,M24152,Ebuhleni Bethu ECD Centre,91500.0
2020-08-14T00:00:00Z,Charities,GP,M21470,Ikhayalam Day Care,92000.0
2020-06-03T00:00:00Z,Charities,GP,M22536,Kagisano Day Care,93300.0
2020-05-19T00:00:00Z,Charities,GP,M21197,Proud Youth South Africa,94000.0
2020-05-29T00:00:00Z,Charities,GP,M21452,Kidz Fountain Day Care Centre,95000.0
2020-05-19T00:00:00Z,Charities,GP,M21193,Qalamanje Arts Project,95900.0
2020-05-26T00:00:00Z,Charities,GP,M24667,Charlotte Mannya Maxeke Institute,96000.0
2020-06-03T00:00:00Z,Charities,GP,M23281,Good Hope Nursery And Pre-School,96300.0
2021-01-27T00:00:00Z,Charities,GP,M24844,Ruhama Pre-School And Creche,96323.0
2020-06-03T00:00:00Z,Charities,GP,M23340,GlenView day cares Pre-school,97500.0
2020-05-19T00:00:00Z,Charities,GP,M21192,Phuthulo Hafeelfree,97900.0
2020-05-26T00:00:00Z,Charities,GP,M22520,Daniel Comboni Day And Night Care Centre,98000.0
2021-01-27T00:00:00Z,Charities,GP,M24843,Day By Day Pre-Day Care,98323.0
2020-05-22T00:00:00Z,Charities,GP,M21285,Thabang Creche And Pre-School,98500.0
2020-06-09T00:00:00Z,Charities,GP,M24302,Springs Valley Nursery And Pre School,98500.0
2021-01-27T00:00:00Z,Charities,GP,M24841,Thandoluhle Pre-School & Day Care,98823.0
2020-06-26T00:00:00Z,Charities,GP,M24162,Mount Olive Outreach,99000.0
2020-08-27T00:00:00Z,Charities,GP,M21463,Pitsong Pre-School & Creche,99000.0
2020-05-15T00:00:00Z,Charities,GP,M21093,Ezintle School Of Dance,100000.0
2020-05-19T00:00:00Z,Charities,GP,M21207,Central Gauteng Athletics,100000.0
2020-05-22T00:00:00Z,Charities,GP,M21268,Baby Therapy Centre,100000.0
2020-05-22T00:00:00Z,Charities,GP,M21316,Together-As-One Community Development Organisation,100000.0
2020-05-22T00:00:00Z,Charities,GP,M22137,Katlo Development Centre,100000.0
2020-05-26T00:00:00Z,Charities,GP,M24154,Carroll Shawmemorial Centre,100000.0
2020-05-26T00:00:00Z,Charities,GP,M24155,God Blessing Day Care Centre,100000.0
2020-05-26T00:00:00Z,Charities,GP,M24151,Mapule Kideo Centre,100000.0
2020-05-29T00:00:00Z,Charities,GP,M21442,Thusanang Pre-School And Edu Care Centre,100000.0
2020-05-29T00:00:00Z,Charities,GP,M21466,Kingdom Kids Early Learning Centre,100000.0
2020-05-29T00:00:00Z,Charities,GP,M21468,Mamshoba Day Care,100000.0
2020-05-29T00:00:00Z,Charities,GP,M22265,Sa Guide Dogs Association For The Blind,100000.0
2020-06-03T00:00:00Z,Charities,GP,M22000,Elim Clinic,100000.0
2020-06-03T00:00:00Z,Charities,GP,M22002,Ennrdale Peterpan Nursery And Pre School,100000.0
2020-06-03T00:00:00Z,Charities,GP,M23344,Katleho Creche,100000.0
2020-06-09T00:00:00Z,Charities,GP,M22274,Luipaardsvleihomefortheaged,100000.0
2020-06-10T00:00:00Z,Charities,GP,M22316,Gauteng Children's Rightscommittee,100000.0
2020-06-10T00:00:00Z,Charities,GP,M23299,Reach For A Dream Foundation,100000.0
2020-06-12T00:00:00Z,Charities,GP,M22231,Zanele Mtshali Disability Home,100000.0
2020-06-23T00:00:00Z,Charities,GP,M23151,Juvenille Development,100000.0
2020-06-23T00:00:00Z,Charities,GP,M26080,Xolani Creche,100000.0
2020-06-26T00:00:00Z,Charities,GP,M24171,The Craddleof Ubuntu,100000.0
2020-07-24T00:00:00Z,Charities,GP,M24307,Light Centre For Children With Disabilities,100000.0
2020-07-24T00:00:00Z,Charities,GP,M24317,Xolani Creche,100000.0
2020-07-24T00:00:00Z,Charities,GP,M24362,Pelotshweu Little Graduates,100000.0
2020-07-24T00:00:00Z,Charities,GP,M24359,Teddy Bear Nursery School,100000.0
2020-07-24T00:00:00Z,Charities,GP,M24301,Studies In Poverty And Inequality Institude,100000.0
2020-08-06T00:00:00Z,Charities,GP,M22540,Moepathutse Children's Centre,100000.0
2020-08-13T00:00:00Z,Charities,GP,M23283,Big Eagle Youth Development,100000.0
2020-08-14T00:00:00Z,Charities,GP,M25528,Zibsilor NPC,100000.0
2020-08-14T00:00:00Z,Charities,GP,M25264,National Council For SPCA'S,100000.0
2020-08-17T00:00:00Z,Charities,GP,M21099,Intsika Skills Beneficiation Project,100000.0
2020-08-19T00:00:00Z,Charities,GP,M22276,Blind SA,100000.0
2020-08-19T00:00:00Z,Charities,GP,M24313,Nosa Early LearningO.V.C Centre,100000.0
2020-08-21T00:00:00Z,Charities,GP,M24331,Angles And Us Day Care Centre,100000.0
2020-08-26T00:00:00Z,Charities,GP,M24218,Atlehang Day Care Centre,100000.0
2020-08-27T00:00:00Z,Charities,GP,M23350,Angles Home Based Care,100000.0
2020-08-28T00:00:00Z,Charities,GP,M24322,The Society For The Prevention Of Cruelty To Animals. Tswane,100000.0
2020-08-28T00:00:00Z,Charities,GP,M22572,New Jerusalem Children's Home,100000.0
2020-08-31T00:00:00Z,Charities,GP,M24235,Banabanoko Community Centre,100000.0
2020-09-03T00:00:00Z,Charities,GP,M24314,Tshepong Centre For The Disabled,100000.0
2020-10-06T00:00:00Z,Charities,GP,M22412,Tshwane Place of Safety Association,100000.0
2021-03-11T00:00:00Z,Charities,GP,M26713,Mama-Lu Early Learning Village,101550.0
2021-03-11T00:00:00Z,Charities,GP,M26429,Frida's Day Care,102000.0
2021-01-26T00:00:00Z,Charities,GP,M24803,Realeboha Day & After Care Centre,105323.0
2021-03-11T00:00:00Z,Charities,GP,M26778,Boitumelong Day Care,108823.0
2021-02-09T00:00:00Z,Charities,GP,M28180,Senwelo Sa Setjhaba,127588.0
2021-01-27T00:00:00Z,Charities,GP,M25055,Graca Day Care,139700.0
2021-01-28T00:00:00Z,Charities,GP,M24615,Charles Day Care Centre,142000.0
2021-01-28T00:00:00Z,Charities,GP,M24722,Kurisani Day Care Centre,145000.0
2021-02-03T00:00:00Z,Charities,GP,M25329,Entokozweni Pre-School and Creche,148157.0
2021-02-03T00:00:00Z,Charities,GP,M25424,Happy Land Day Care Centre,170000.0
2021-03-11T00:00:00Z,Charities,GP,M26656,Sizanani Children Centre,172000.0
2021-02-18T00:00:00Z,Charities,GP,M25790,Ekuhleni Charity And Developments Projects,198000.0
2021-02-23T00:00:00Z,Charities,GP,M25959,Rainbow Day Care Centre and Pre-School,203000.0
2020-04-13T00:00:00Z,Charities,GP,M21364,Zakheni Ma Africa,218750.0
2020-04-13T00:00:00Z,Charities,GP,M21462,Soshanguve Self Help,218750.0
2020-04-13T00:00:00Z,Charities,GP,M21460,People Matter Movement,218750.0
2020-04-13T00:00:00Z,Charities,GP,M21033,Face of Tshwane,218750.0
2020-04-13T00:00:00Z,Charities,GP,M21034,Eyethu Veteran Club,218750.0
2020-04-13T00:00:00Z,Charities,GP,M21013,Amlobuzz,218750.0
2020-04-13T00:00:00Z,Charities,GP,M21355,Youth for Survival,218750.0
2020-04-13T00:00:00Z,Charities,GP,M21035,Xilembeni,218750.0
2021-02-03T00:00:00Z,Charities,GP,M25408,Siphumelele Organisation for Persons with Disabilities,223200.0
2021-03-11T00:00:00Z,Charities,GP,M26760,Nonhlanhla Day Care & Pre-School,224800.0
2021-03-04T00:00:00Z,Charities,GP,M26360,Mathudi Day Care Centre,234069.0
2021-02-09T00:00:00Z,Charities,GP,M29069,Ditholoana Tsa Lerato,235000.0
2020-12-15T00:00:00Z,Charities,GP,M24309,Stabilis Treatment Centre,255003.0
2021-02-03T00:00:00Z,Charities,GP,M25356,Zamani Day Care Centre,258000.0
2021-02-03T00:00:00Z,Charities,GP,M25444,Hlayisekani Old Age Development Centre,266220.0
2021-03-03T00:00:00Z,Charities,GP,M26370,EARTH Centre NPC,286500.0
2021-02-03T00:00:00Z,Charities,GP,M25440,Pheladi Pre-School,291000.0
2021-01-28T00:00:00Z,Charities,GP,M24616,Happy Care Creche,296000.0
2021-01-28T00:00:00Z,Charities,GP,M24612,Sumbandila Day Care And ECD,298000.0
2021-02-12T00:00:00Z,Charities,GP,M25589,Sakhisizwe Disability Centre,307000.0
2021-02-03T00:00:00Z,Charities,GP,M25436,Amukelani Nyiko Day Care Centre,317000.0
2021-02-23T00:00:00Z,Charities,GP,M25974,Thuto Ke Lethabo Day Care,319000.0
2021-02-12T00:00:00Z,Charities,GP,M25588,Rainbow Nation Creche,343641.0
2021-02-18T00:00:00Z,Charities,GP,M25641,Redumetse Care Of The Aged,359000.0
2021-03-09T00:00:00Z,Charities,GP,M26509,Karabo Day Care Center,366796.0
2021-01-26T00:00:00Z,Charities,GP,M26202,Sibongile Early Learning Centre,377520.0
2021-03-11T00:00:00Z,Charities,GP,M26655,Thandu xolo Day Care Centre,430947.0
2021-02-08T00:00:00Z,Charities,GP,M25332,The South African Guide Dogs Association for the Blind,497250.0
2021-02-23T00:00:00Z,Charities,GP,M25890,Wheels OFChange,580650.0
2020-12-15T00:00:00Z,Charities,GP,M24128,"Alpha Trauma Centre, Vaaltriangle",583000.0
2021-03-11T00:00:00Z,Charities,GP,M26669,Diepollo Day Care Centre,636434.0
2021-03-11T00:00:00Z,Charities,GP,M26524,Boipelong Day Care Centre,652739.0
2021-03-02T00:00:00Z,Charities,GP,M26133,Down Syndrome South Africa,671915.0
2021-03-02T00:00:00Z,Charities,GP,M26182,Botshabelo,707500.0
2021-01-27T00:00:00Z,Charities,GP,M25056,Shangri-La Community Development Project,892828.0
2021-03-11T00:00:00Z,Charities,GP,M26717,Paballo Early Learning Centre,933000.0
2020-10-01T00:00:00Z,Charities,GP,M21877,Kungwini Welsynsorganisasie,985139.0
2021-02-22T00:00:00Z,Charities,GP,M30827,Nigel Caring Community,1000000.0
2021-02-09T00:00:00Z,Charities,GP,M24404,Sizanani Community Development Project,1185590.0
2021-03-16T00:00:00Z,Charities,GP,M26730,Girls and Boys Town South Africa,1217000.0
2021-01-27T00:00:00Z,Charities,GP,M24999,Hands oFCompassion,1263309.0
2020-12-15T00:00:00Z,Charities,GP,M24285,House Otto Self-Help Centre for Quadriplegics and Paraplegics,1293508.0
2021-02-26T00:00:00Z,Charities,GP,M26250,The National Council For Persons With Physical Disabilities In South Africa,1320962.0
2021-02-02T00:00:00Z,Charities,GP,M25300,Ikhwezilokusa Psychiatric Home,1614315.0
2021-02-12T00:00:00Z,Charities,GP,M25623,The South African National Council on Alcoholism and Drug Dependency - Pretoria Society,1710000.0
2020-12-11T00:00:00Z,Charities,GP,M24060,Leamogetswe Safety Home,1791000.0
2020-10-27T00:00:00Z,Charities,GP,M28452,Legae Lelebotse Lakgothatso Ya Cancer,2500000.0
2021-03-03T00:00:00Z,Charities,GP,M26366,Novalis House,2528000.0
2020-10-27T00:00:00Z,Charities,GP,M28323,South African Disability Development Trust,4000000.0
2020-11-27T00:00:00Z,Charities,GP,M29185,South Africa Youth Movement,4800000.0
2020-04-20T00:00:00Z,Charities,GP,M23611,Loveacts Foundation,5000000.0
2021-01-21T00:00:00Z,Charities,GP,M29905,Ufulu Community Development NPC,5000000.0
2020-04-20T00:00:00Z,Charities,GP,M23610,Khanyisa Vusisizwe Foundation,5565000.0
2020-08-19T00:00:00Z,Charities,GP,M22419,Kinderjoy Angels Paradise Creche,85000.0
2020-09-17T00:00:00Z,Charities,GP,M23023,Rehoboth-Rapture,87600.0
2020-08-19T00:00:00Z,Charities,GP,M22428,Thuto Boswa Care Centre,99000.0
2020-09-10T00:00:00Z,Charities,GP,M22075,Bright Beginnings Day Care Centre,100000.0
2020-08-27T00:00:00Z,Charities,GP,M22407,Borolelo Community Organisation,108710.0
2020-11-05T00:00:00Z,Charities,GP,M23626,Tholulwazi Day Care Centre,142000.0
2020-11-05T00:00:00Z,Charities,GP,M23628,Thuthukelani Phambili Day Care Centre,142000.0
2020-10-22T00:00:00Z,Charities,GP,M25668,Diphetoho Creche and Pre-School,145500.0
2020-10-13T00:00:00Z,Charities,GP,M25065,Employability Vul'Indlela,164000.0
2020-08-25T00:00:00Z,Charities,GP,M22972,Mapule Care Centre,174380.0
2020-08-19T00:00:00Z,Charities,GP,M22514,Distinguished Kids,185300.0
2020-10-20T00:00:00Z,Charities,GP,M22121,Areseleng Early Childhood Centre,185800.0
2020-09-16T00:00:00Z,Charities,GP,M21853,Ithemba Day Care Soup Kitchen,186865.0
2020-09-10T00:00:00Z,Charities,GP,M22375,"Precious Jewels Playcorner Creche, Nursery & Pre-School",205000.0
2020-10-20T00:00:00Z,Charities,GP,M23099,Emanang Nokeng West Rand,215350.0
2020-10-14T00:00:00Z,Charities,GP,M23065,Eagle Wings Pre-School & Day Care,262400.0
2020-09-01T00:00:00Z,Charities,GP,M22969,Bright Beginnings childhood Development,294500.0
2020-08-27T00:00:00Z,Charities,GP,M22502,Mphethuto Early Learning Centre,310900.0
2020-09-17T00:00:00Z,Charities,GP,M22200,Lulupopps Nursery School,391749.0
2020-11-10T00:00:00Z,Charities,GP,M23533,Mmabatho Educare Centre,392817.0
2020-09-17T00:00:00Z,Charities,GP,M21772,Man And Boy Foundation,418000.0
2020-10-01T00:00:00Z,Charities,GP,M21918,Restoration Edu-Care,430277.0
2020-09-10T00:00:00Z,Charities,GP,M23032,Santu HIV & AIDS Relief Project,460000.0
2020-07-10T00:00:00Z,Charities,GP,81496,Jabulile Pre-school and creche,530938.4
2020-10-27T00:00:00Z,Charities,GP,M21826,Malamulele Onward NPC,573000.0
2020-10-14T00:00:00Z,Charities,GP,M23100,NG WELFARE KRUGERSDROP,610210.0
2020-10-14T00:00:00Z,Charities,GP,M23096,NG Welfare Roodepoort / NG Welsyn Roodepoort,648733.0
2020-10-27T00:00:00Z,Charities,GP,M23203,NG Welfare Meyerton/ NG Welsyn Meyerton,653638.0
2020-10-27T00:00:00Z,Charities,GP,M23187,Fochville Social Services / Fochville Maatskaplike Dienste,691394.0
2020-08-12T00:00:00Z,Charities,GP,M21835,Legae La Bana Home Based Care,700016.0
2020-10-22T00:00:00Z,Charities,GP,M23229,Employment Solutions for People with Disabilities,701000.0
2020-10-27T00:00:00Z,Charities,GP,M23207,NG Welfare Vanderbijlpark / NG Welsyn Vanderbijlpark,721101.0
2020-10-27T00:00:00Z,Charities,GP,M23183,NG Welfare Vereeniging/NG Welsyn Vereeniging,788120.0
2020-10-02T00:00:00Z,Charities,GP,M22350,Adult Programme For People With Autism,893000.0
2020-09-10T00:00:00Z,Charities,GP,M22549,The Almond Tree,1119010.0
