Date,Project Number,Name,Province,Sector,Amount
21-Aug-17,88681,TLOTLO MAWELA EARLY LEARNING CENTRE,GP,CHARITIES,166732
02-Oct-17,88696,THOKOZANI DAY CARE & AFTER CARE CENTRE,GP,CHARITIES,121050
28-Sep-17,88703,RE LEBILE KANANA COMMUNITY TRAINING AND DEVELOPMENT CENTRE,GP,CHARITIES,472199
25-Jan-18,88720,THUTHUKANI CENTRE,GP,CHARITIES,140000
25-Jan-18,88729,VALUED CITIZENS INITIATIVE,GP,CHARITIES,144000
20-Dec-17,88732,DINEO DAY CARE CENTRE,GP,CHARITIES,310608
05-Mar-18,88733,ETELANG PELE COMMUNITY SERVICES,GP,CHARITIES,139000
15-Dec-17,88739,ODIRILE CENTRE FOR PERSONS WITH MENTAL AND PHYSICAL DISABILITIES,GP,CHARITIES,240000
12-Mar-18,88741,CATHERINE ROBSON CHILDREN'S HOME/CATHERINE ROBSON KINDERHUIS VEREENIGING,GP,CHARITIES,183064
16-Jan-18,88747,BOTSHELO EDUCARE CENTRE,GP,CHARITIES,140000
21-Aug-17,88754,ST. JOSEPH'S CARE AND SUPPORT TRUST AT SIZANANI VILLAGE,GP,CHARITIES,485500
28-Nov-17,88759,N.J MOLOPE PRE SCHOOL,GP,CHARITIES,239500
21-Aug-17,88771,GO TUMILE DAY CARE CENTRE,GP,CHARITIES,214500
09-Feb-18,88782,TSHIAMO EARLY LEARNING CENTRE,GP,CHARITIES,141500
15-Aug-17,88785,JOLLY JUNIORS DAY CARE CENTRE,GP,CHARITIES,80000
23-Feb-18,88787,INKOSINOTHADO NUSERY AND PRE-SCHOOL,GP,CHARITIES,110000
07-Mar-18,88789,PROFESSIONAL AIDERS FOUNDATION,GP,CHARITIES,140000
05-Dec-17,88798,CATHOLIC WOMEN'S LEAGUE OF THE CATHOLIC DIOCESE OF JOHANNESBURG,GP,CHARITIES,521614
15-Nov-17,88802,CATHOLIC WOMENS LEAGUE ST ANNE'S HOME FOR AGED WOMEN,GP,CHARITIES,235000
29-Jan-18,88807,CATHOLIC WOMENS LEAGUE ADOPTION SOCIETY,GP,CHARITIES,140000
26-Mar-18,88808,TSHEGETSANANG SUPPORT GROUP,GP,CHARITIES,127000
28-Feb-18,88820,DOULOS MINISTRIES SOUTH AFRICA,GP,CHARITIES,136000
12-Mar-18,88828,CHRISTELIK-MAATSKAPLIKE RAAD NOORD,GP,CHARITIES,121000
28-Nov-17,88853,THE HAMLET FOUNDATION,GP,CHARITIES,165000
21-Aug-17,88866,INJABULO COMMUNITY CARE,GP,CHARITIES,196500
20-Dec-17,88867,OPERATION ANTI-FREEZE INNER CITY UPLIFTMENT PROJECT,GP,CHARITIES,279000
17-Aug-17,88872,BONANG DAY CARE CENTRE,GP,CHARITIES,136048
16-Mar-18,88874,HEADWAY GAUTENG (THE BRAIN INJURY ASSOCIATION),GP,CHARITIES,62700
26-Mar-18,88883,INMED SOUTH AFRICA,GP,CHARITIES,96000
15-Dec-17,88886,VEREENING ALLIANCE FOR STREET CHILDREN,GP,CHARITIES,110750
25-Jan-18,88896,NKANYEZI STIMULATION CENTRE,GP,CHARITIES,125500
09-Feb-18,88902,MATLAFALA TRAUMA MANAGEMENT,GP,CHARITIES,111000
23-Feb-18,88913,LESEDI LA THUTO PRE-SCHOOL,GP,CHARITIES,141000
28-Nov-17,88921,HOSPICE EAST RAND,GP,CHARITIES,103646
29-Jan-18,88923,SONQOBA HOME BASED CARE,GP,CHARITIES,142000
15-Dec-17,88928,SEDIBENG PRE-SCHOOL,GP,CHARITIES,274549
26-Mar-18,88929,"THE BANA BA KGOSI CHILDREN'S HOME, WINTERSVELDT",GP,CHARITIES,136000
15-Nov-17,88934,POPUP,GP,CHARITIES,246500
25-Aug-17,88941,RANIA DAY CARE CENTRE,GP,CHARITIES,133000
21-Aug-17,88946,BONGUMUSA PRE-SCHOOL,GP,CHARITIES,195000
25-Jan-18,88954,ACVV CERES,GP,CHARITIES,289771
28-Nov-17,88957,HUIS MEYERTON HOME FOR THE AGED,GP,CHARITIES,90000
20-Dec-17,88959,ALBERT LUTHULI WOMEN HOME BASED CARE,GP,CHARITIES,140000
20-Dec-17,88961,KGAHLISO CHILDRENS HOME & DAY CARE CENTRE,GP,CHARITIES,140000
15-Dec-17,88973,LETLOTLO LABOPHELO DAY CARE CENTRE,GP,CHARITIES,141000
20-Dec-17,88977,SUNRISE CARE CENTRE,GP,CHARITIES,151000
28-Nov-17,88986,THE TEDDY BEAR CLINIC FOR ABUSED CHILDREN,GP,CHARITIES,171675
09-Feb-18,88999,THE PAPILLON FOUNDATION,GP,CHARITIES,115500
15-Dec-17,89002,TSOSELETSO DAY CARE CENTRE,GP,CHARITIES,141000
28-Nov-17,89006,GOOD HOPE EARLY LEARNING CENTRE,GP,CHARITIES,141000
28-Nov-17,89011,LESEDI PRE-SCHOOL,GP,CHARITIES,118500
28-Nov-17,89012,THUSANANG DAY CARE CENTRE,GP,CHARITIES,141000
16-Jan-18,89017,KATLEHO SCHOOL FOR PHYSICALLY DISABLED,GP,CHARITIES,143500
28-Nov-17,89027,YOUTH AGAINST HIV/AIDS AND POVERTY,GP,CHARITIES,146000
16-Jan-18,89032,DEO GLORIA HOUSE,GP,CHARITIES,135000
28-Nov-17,89034,UTHANDO CHRISTIAN DAY CARE AND PRE-SCHOOL,GP,CHARITIES,129000
12-Apr-17,89037,SOUTH AFRICAN NATIONAL COUNCIL ON ALCOHOLISM & DRUG DEPENDENCE SOWETO,GP,CHARITIES,1177000
28-Nov-17,89046,NG WELFARE VEREENING,GP,CHARITIES,120883
28-Feb-18,89056,SIMUNYE DISABLE CENTRE,GP,CHARITIES,165000
23-Feb-18,89062,COMMUNITY BASE DOTS ORGANISATION,GP,CHARITIES,131500
05-Mar-18,89064,LIFELINE WEST RAND,GP,CHARITIES,111000
28-Nov-17,89070,POLKA DOT ANGELS CARE CENTRE,GP,CHARITIES,140195
20-Dec-17,89073,TSHEPONG DAY CARE CENTRE,GP,CHARITIES,141000
15-Dec-17,89077,BOKAMOSO DAY CARE CENTRE,GP,CHARITIES,141000
26-Mar-18,89080,BELIEVERS CARE SOCIETY,GP,CHARITIES,130000
28-Sep-17,89085,CATHOLIC HEALTH CARE (CATHCA),GP,CHARITIES,886420
08-Aug-17,89094,TSHEPO MAKOLE YOUTH EMPOWERMENT FOUNDATION,GP,CHARITIES,137249
20-Dec-17,89099,EKUKHANYENI DAY CARE AND PRE-SCHOOL,GP,CHARITIES,120000
20-Dec-17,89105,FAMILY AND MARRIAGE SOCIETY EAST OOS RAND,GP,CHARITIES,440988
20-Dec-17,89108,ITIRELENG COMMUNITY SKILLS DEVELOPMENT AND PROJECT,GP,CHARITIES,140000
15-Dec-17,89110,LIFE LINE EKURHULENI EAST RAND,GP,CHARITIES,108164.61
05-Dec-17,89111,MUSCULAR DYSTROPHY FOUNDATION OF SOUTH AFRICA,GP,CHARITIES,343400
30-Aug-17,89127,SOUTH AFRICA ASSOCIATION OF INVESTORS,GP,CHARITIES,133380
16-Jan-18,89136,HELP-ME-NETWORK(CSP) NPC,GP,CHARITIES,125890
23-Feb-18,89173,LITTLE PLEASURE EARLY CHILDHOOD DEVELOPMENT CENTRE,GP,CHARITIES,140000
12-Mar-18,89178,SANCTUARY DAY CARE CENTRE,GP,CHARITIES,140000
02-Oct-17,89191,ITUMELENG EARLY LEARNING & DAY CARE,GP,CHARITIES,90000
16-Jan-18,89205,THE SABRINA LOVE FOUNDATION,GP,CHARITIES,341000
02-Oct-17,89216,ENGAGING PARENTS ORGANISATION,GP,CHARITIES,148300
23-Feb-18,89236,THE BOARD GOVERNORS OF ST ANTHONY'S EDUCATION CENTRE,GP,CHARITIES,120500
12-Jun-17,89277,SIMUNYE WE ARE ONE EDUCARE CENTRE,GP,CHARITIES,168500
05-Mar-18,89279,NTHABIS DAY CARE & PRE-SCHOOL,GP,CHARITIES,72000
01-Aug-17,89285,USIZO CRECHE,GP,CHARITIES,133500
25-Jan-18,89288,MPHATLHOSE COMMUNITY DEVELOPMENT AND POVERTYALLEVIATION0301,GP,CHARITIES,195000
26-Mar-18,89291,JOHN WESLEY COMMUNITY CENTRE,GP,CHARITIES,157993
30-Aug-17,89304,MALEKANYANE SOCIAL DEVELOPMENT ORGANISATION,GP,CHARITIES,231500
21-Nov-17,89341,SENTLHAGANA SA MAMPHORWANA,GP,CHARITIES,80000
16-Jan-18,89345,THE PEOPLE'S DISPENSARY FOR SICK ANIMALS (SA),GP,CHARITIES,120508
23-Aug-17,89354,THE GREEN PASTURES,GP,CHARITIES,177500
20-Dec-17,89358,THEMBELIHLE PRE-SCHOOL AND DAY CARE CENTRE,GP,CHARITIES,150000
29-Jan-18,89361,BANA BA MISSION DAY CARE CENTRE,GP,CHARITIES,180000
16-Jan-18,89382,SOUTH AFRICAN CHILDRENS HOME,GP,CHARITIES,185000
05-Mar-18,89409,ALETHEIA INTERNATIONAL MINISTRIES,GP,CHARITIES,30000
03-May-17,89426,BOKAMOSO COMMUNITY DROP IN CENTRE,GP,CHARITIES,113500
16-Mar-18,89426,BOKAMOSO COMMUNITY DROP-IN CENTRE,GP,CHARITIES,100000
28-Feb-18,89427,VAN RENSBURG: TAK VAN MONUMETTEHUIS VAN DIE N H S V GROEP,GP,CHARITIES,140000
28-Nov-17,89450,COALITION ANGLICAN CHILDREN 'S HOMES COACH,GP,CHARITIES,486275
17-May-17,89453,ALZHEIMERS SOUTH AFRICA,GP,CHARITIES,1050000
26-Mar-18,89463,SIPHESIHLE HOME BASED CARE,GP,CHARITIES,124000
12-Mar-18,89468,RESIDENTIA STIGTING,GP,CHARITIES,367500
12-Jan-18,89471,PHUTHADITJHABA CLUB,GP,CHARITIES,180000
12-Apr-17,89475,SOUTH AFRICAN NATIONAL DEAF ASSOCIATION,GP,CHARITIES,510960
16-Mar-18,89487,RAINBOW PRESCHOOL,GP,CHARITIES,145500
12-Mar-18,89508,BAKGOGA DAY CARE CRECHE,GP,CHARITIES,121833
16-Jan-18,89518,THEMBELITSHA REHABILITATION CENTRE,GP,CHARITIES,1523000
16-Mar-18,89534,MONUMENT DIENSSENTRUM,GP,CHARITIES,140000
05-Mar-18,89547,REACH OUT COMMUNITY PROJECT,GP,CHARITIES,140000
20-Dec-17,89558,CMR-DERDEPOORT,GP,CHARITIES,140000
28-Feb-18,89580,THEMBISA CHILD & FAMILY WELFARE SOCIETY,GP,CHARITIES,200389
16-Jan-18,89589,VOSLOORUS HOME CARE SERVICES,GP,CHARITIES,124000
20-Dec-17,89596,IPILENG DAY CARE CENTRE,GP,CHARITIES,143208
20-Dec-17,89602,VALE AND CLEO DAY CARE CENTRE,GP,CHARITIES,142500
27-Oct-17,89604,SOUTH AFRICAN CONGRESS FOR EARLY CHILDHOOD DEVELOPMENT,GP,CHARITIES,1190000
07-Jul-17,89621,"SIYAZIGABISA CHILDREN, YOUTH AND COMMUNITY ORGANISATION",GP,CHARITIES,421500
16-Jan-18,89655,GUGULUYANDA DAY CARE,GP,CHARITIES,99000
16-Jan-18,89670,CARNARVON DROP-IN CENTRE,GP,CHARITIES,335000
26-Mar-18,89681,LOUIS TRICHARDT:TAK VAN MONUMENTTEHUIS VAN DIE NHSV GROEP,GP,CHARITIES,147572
16-Jan-18,89682,MERAKENG FOUNDATION,GP,CHARITIES,1664000
09-Jan-18,89685,THUSANANG MERCY CARE GROUP,GP,CHARITIES,120000
09-Jan-18,89687,MERCY SHELTER FOR THE HOMELESS,GP,CHARITIES,130000
20-Dec-17,89706,EERESTERUST ASSOCIATION FOR COMMUNITY HEALTH,GP,CHARITIES,140000
09-Jan-18,89707,INJABULO CARE CENTRE,GP,CHARITIES,138000
25-Jan-18,89712,BOITEKO DAY CARE CENTRE,GP,CHARITIES,140000
29-Jan-18,89717,KUTLWANONG EARLY CHILD DEVELOPMENT,GP,CHARITIES,134000
28-Feb-18,89721,MATJATJIE DAY CARE CENTRE,GP,CHARITIES,144000
19-Sep-17,89736,HOLY UNITED OVC DAY CARE & HOME BASE CARE CENTRE,GP,CHARITIES,172498
15-Aug-17,89739,ITHUTENG E.C.D.C,GP,CHARITIES,100000
14-Nov-17,89747,SPREAD THE LOVE,GP,CHARITIES,60000
28-Feb-18,89755,REIGERPARK EARLY CHILDHOOD AND WOMENS DEVELOPMENT,GP,CHARITIES,140000
20-Dec-17,89765,PONELOPELE DROP-IN CENTRE,GP,CHARITIES,104918
30-Aug-17,89769,SAVF HUIS DIEN BOTHMA,GP,CHARITIES,25690
12-Mar-18,89777,PUSELETSO DAY CARE CENTRE,GP,CHARITIES,124000
30-Aug-17,89784,RE-BAFENYI,GP,CHARITIES,252500
21-Aug-17,89785,COMMUNITY CRISIS CENTRE,GP,CHARITIES,392250
05-Mar-18,89813,WIZE KIDS DAY CARE AND PRE-SCHOOL CENTRE,GP,CHARITIES,240550
02-Oct-17,89842,REJOICE DAY CARE CENTRE,GP,CHARITIES,127000
09-Jan-18,90278,THE HIGHWAY HOSPICE ASSOCIATION,GP,CHARITIES,282000
11-Jan-18,90283,PHEMBISIZWE CRECHE,GP,CHARITIES,133750
20-Dec-17,90295,OSSA RIGHT TO SIGHT TRUST,GP,CHARITIES,800000
12-Mar-18,90391,KHANYISANI HOME BASED CARE,GP,CHARITIES,141200
14-Dec-17,90763,MMAKETSOENG DAY CARE CENTRE,GP,CHARITIES,122500
28-Nov-17,91073,UNITY CRECHE AND PRE SCHOOL,GP,CHARITIES,95997
20-Dec-17,91074,LUTHANDO PRE-SCHOOL AND DAY CARE CENTRE,GP,CHARITIES,111475
21-Aug-17,91124,NOORDGESIG EVANGELISTIC LIFE SKILLS DEVELOPMENT,GP,CHARITIES,80000
14-Dec-17,91510,INTSIKA SKILLS BENEFICIATION PROJECT,GP,CHARITIES,1767400
16-Jan-18,92230,SAKHIWO ARTS AND SKILLS DEVELOPMENT CENTRE,GP,CHARITIES,209152
16-Jan-18,92304,DANCING PENCILS LITERACY DEVELOPMENT PROJECT,GP,CHARITIES,2551440
20-Dec-17,92362,FOCHVILLE SOCIAL SERVICES,GP,CHARITIES,130800
16-Mar-18,92367,NG WELFARE MEYERTON / NG WELSYN MEYERTON,GP,CHARITIES,100000
23-Feb-18,92370,THE CO-OPERATIVE ORGANISATION FOR THE UPGRADING OF NUMERACY TRAINING,GP,CHARITIES,140000
12-Mar-18,92373,NG WELFARE VANDERBIJLPARK/ NG WELSYN VANDERBIJLPARK,GP,CHARITIES,140000
05-Mar-18,92377,NG WELFARE CARLETONVILLE/ NG WELSYN CARLETONVILLE,GP,CHARITIES,133390
26-Mar-18,92399,HOSPI VISION,GP,CHARITIES,135000
09-Jan-18,92421,NATURES VALLEY TRUST,GP,CHARITIES,437600
12-Mar-18,92431,DIGNITY DREAMS,GP,CHARITIES,60000
12-Mar-18,92450,STEP BY STEP DAY CARE,GP,CHARITIES,140585
19-Jan-18,92464,ASSOCIATION FOR THE PHYSICALLY DISABLED - GREATER JOHANNESBURG,GP,CHARITIES,258000
13-Sep-17,92465,ADORED LILLIES EDUCARE,GP,CHARITIES,150870
09-Jan-18,92519,KHAMOJA HERITAGE FOUNDATION,GP,CHARITIES,1056800
09-Jan-18,92521,ALPHA TRAUMA CENTRE,GP,CHARITIES,653914
16-Jan-18,92541,S.A.V.F HOOFBESTUUR,GP,CHARITIES,144000
12-Mar-18,92590,BONA LESEDI WOMEN AND CHILD CARE CENTRE,GP,CHARITIES,113350
22-Mar-18,92731,EMTHONJENI SATELLITE 2,GP,CHARITIES,251812
26-Mar-18,92748,BLESSED CHILD CARE CENTRE,GP,CHARITIES,140000
09-Jan-18,92757,SIWELA SONKE DANCE THEATRE,GP,CHARITIES,798400
16-Mar-18,92770,SIBUSEKILE CRECHE AND DAY CARE CENTRE,GP,CHARITIES,140000
16-Jan-18,92791,PFUNA RIXAKA DAY CARE,GP,CHARITIES,150000
12-Mar-18,92795,BAKWENA PRE SCHOOL,GP,CHARITIES,81052.72
14-Dec-17,92803,YOUTH IN FRONT YOUTH'S ORGANISATION,GP,CHARITIES,127000
09-Jan-18,92816,MAPHUTHA DITSHABA DAY CARE,GP,CHARITIES,146000
28-Feb-18,92818,THE FORT COMMUNITY PROJECT,GP,CHARITIES,71120
30-Nov-17,92823,THANDO WESTFORD COMMUNITY CRECHE,GP,CHARITIES,124000
14-Dec-17,92824,MPEPU-NGWANA DAY CARE CENTRE,GP,CHARITIES,57694
02-Oct-17,92825,KIDDIES JOY EARLY LEARNING CENTRE,GP,CHARITIES,50000
14-Dec-17,92826,LESEGO DAY CARE CENTRE,GP,CHARITIES,118417
30-Aug-17,92827,BOKAMOSO EDU-CARE,GP,CHARITIES,105807
16-Jan-18,93002,MODIMONTHUSE HOME BASED CARE,GP,CHARITIES,117000
25-Jan-18,93005,PHAFOGANG COMMUNITY HOME BASED CARE,GP,CHARITIES,145979
26-Mar-18,93056,YOUNG MINDS EARLY LEARNING CENTER,GP,CHARITIES,113000
14-Dec-17,93063,KGOTSO DAY CARE AND PRE-SCHOOL,GP,CHARITIES,101000
30-Nov-17,93067,GREENVILLAGE DAY CARE CENTRE,GP,CHARITIES,120200
05-Mar-18,93069,AGANANG EARLY LEARNING CENTRE,GP,CHARITIES,145340
09-Jan-18,93075,DINDIWE EARLY LEARNING CENTRE,GP,CHARITIES,123500
14-Dec-17,93076,BEYONCE EDUCARE CENTRE,GP,CHARITIES,121400
23-Feb-18,93162,ASSOCIATION FOR PEOPLE WITH PEOPLE WITH DISABILITIES GAUTENG NORTH,GP,CHARITIES,71500
19-Jan-18,93174,THE DURBAN AFRICAN ART CENTRE ASSOCIATION,GP,CHARITIES,916800
12-Mar-18,93220,A CHANCE TO PLAY SOUTHERN AFRICA,GP,CHARITIES,103870
16-Mar-18,93239,SINETHEMBA DAY CARE CENTRE,GP,CHARITIES,135976
09-Jan-18,93263,DOORNKOP PHUTHADICHABA ORGANISATION,GP,CHARITIES,105415
25-Jan-18,93282,MAMONWA DAY AND AFTER CARE CENTRE,GP,CHARITIES,104000
29-Jan-18,93404,KHOTSO MONTESSORI PRE SCHOOL,GP,CHARITIES,98400
09-Jan-18,93431,FLYING CHILDREN,GP,CHARITIES,67900
14-Dec-17,93472,LITTLE SHEPERD EDUCARE CENTRE,GP,CHARITIES,31595
20-Dec-17,93609,LITTLE BJ'S PRE-SCHOOL,GP,CHARITIES,138000
29-Jan-18,93618,DOTTY-DOTTY PROGRESS EDUCARE,GP,CHARITIES,108292
12-Mar-18,93623,THE ZWELONKE WOMEN'S GROUP (EAST RAND) TRUST,GP,CHARITIES,128000
05-Dec-17,93635,GOOD SHEPHERD DAY CARE & PE-SCHOOL,GP,CHARITIES,103000
14-Dec-17,93639,CHOSEN NATION DAY CARE CENTRE,GP,CHARITIES,123000
20-Dec-17,93645,KOPANO KE MATLA SERVICE POINT,GP,CHARITIES,103460
09-Jan-18,93653,UMUSA COMMUNITY DEVELOPMENT PROJECTS,GP,CHARITIES,83286
05-Mar-18,93658,NTHABISENG CRECHE & PRE SCHOOL,GP,CHARITIES,129300
25-Jan-18,93676,LITTLE SUNSHINE DAYCARE & PRESCHOOL,GP,CHARITIES,139368
25-Jan-18,93705,ITSHEPENG DAY CARE CENTRE,GP,CHARITIES,67967
25-Jan-18,93707,BADISA DAY CARE CENTRE,GP,CHARITIES,93220
16-Mar-18,93708,MPHAHLOLELE DAY CARE CENTRE AND PRESCHOOL,GP,CHARITIES,100492
12-Mar-18,93717,MPHO CARE CENTER,GP,CHARITIES,100607
25-Jan-18,93824,THE CHARITY STORES,GP,CHARITIES,97000
07-Mar-18,93836,THE SOUTH AFRICAN HEALTHCARE FOUNDATION,GP,CHARITIES,122895
25-Aug-17,93848,TWINKLE TWINKLE LITTLE STARS PRE-SCHOOL / DAY CARE,GP,CHARITIES,116500
09-Jan-18,93854,SAVF LEEUTJIELAND DAGSORG,GP,CHARITIES,130000
15-Feb-18,93860,KURISIWANI DAY CARE CENTRE,GP,CHARITIES,132100
14-Dec-17,93865,MOLEPI RISING STARS,GP,CHARITIES,95000
20-Dec-17,93866,REHAUHETSWE PRE-SCHOOL,GP,CHARITIES,114500
29-Jan-18,93873,KHANYA PRE-SCHOOL,GP,CHARITIES,145000
29-Jan-18,93882,TUISTE VIR BEJAARDES NIGEL,GP,CHARITIES,18500
12-Mar-18,93883,MMAKWENADI DAY CARE,GP,CHARITIES,140000
14-Dec-17,93886,LITTLE ANGELS NURSERY SCHOOL,GP,CHARITIES,133000
05-May-17,93889,LEARN & LIVE CHRISTIAN CRECHE,GP,CHARITIES,207500
15-Feb-18,93911,ST MARY'S DAY CARE CENTRE,GP,CHARITIES,111600
05-Dec-17,93915,INTUTHUKO CRECHE AND PRE-SCHOOL,GP,CHARITIES,140000
09-Jan-18,93939,BOKAMOSO DAY CARE CENTRE,GP,CHARITIES,150000
09-Jan-18,93954,CHESHIRE HOMES GAUTENG,GP,CHARITIES,79000
26-Mar-18,93972,OLWAMI DAY CARE,GP,CHARITIES,140955
09-Jan-18,93973,MMABATHO EDUCARE CENTRE,GP,CHARITIES,45374
20-Dec-17,93979,PROSPERITY EARLY LEARNING CENTRE,GP,CHARITIES,97650
28-Feb-18,93981,OREFILE DAY CARE CENTRE,GP,CHARITIES,132060
09-Jan-18,93991,KHWEZI EARLY CHILDHOOD DEVELOPMENT,GP,CHARITIES,136000
23-Feb-18,94005,BONGANI EDUCARE,GP,CHARITIES,140000
05-Mar-18,94007,BOPHELONG PLACE OF CARE,GP,CHARITIES,86000
05-Dec-17,94009,KGOMOTSO DAY CARE CENTRE,GP,CHARITIES,112000
14-Dec-17,94026,VELA NAWE PRE-SCHOOL & AFTER CARE,GP,CHARITIES,141000
14-Dec-17,94040,HAPPY TOT'S DAY CARE CENTRE,GP,CHARITIES,98000
26-Mar-18,94051,SPCA - NIGEL,GP,CHARITIES,128000
26-Mar-18,94062,MIKATEKO COMMUNITY DEVELOPMENT ORGANIZATION,GP,CHARITIES,138000
26-Mar-18,94067,LIFE LINE PRETORIA,GP,CHARITIES,140000
14-Dec-17,94093,LEHLOGONOLO DAY CARE CENTRE,GP,CHARITIES,130070
05-Dec-17,94134,VIRTUSO ARTS INSTITUTE,GP,CHARITIES,109000
12-Mar-18,94184,ITHEMBA ALCOHOL AND DRUG REHABILITATION CLINIC,GP,CHARITIES,87307
20-Dec-17,94220,LITTLE STAR PRE-SCHOOL CRECHE AND DAY CARE,GP,CHARITIES,25897.9
12-Mar-18,94251,TLHABOLOGO DAY CARE CENTRE,GP,CHARITIES,146000
26-Mar-18,94253,MOHLAKENG OLD AGE HOME,GP,CHARITIES,135000
12-Mar-18,94262,HUIS QUANESSA,GP,CHARITIES,125000
05-Mar-18,94275,BUNNY AND BEARS PRE-SCHOOL AND CRECHE,GP,CHARITIES,109352
05-Dec-17,94277,BOPHELO BONTLE ORGANIZATION,GP,CHARITIES,131700
12-Mar-18,94300,LITTLE ANGELS DAY CARE CENTRE,GP,CHARITIES,142305
09-Jan-18,94314,SISTERS OF MERCY SKILLS AND NUTRITION CENTRE-SOWETO,GP,CHARITIES,74000
05-Dec-17,94326,NOMVUYO DAY/AFTER CARE AND ORPHANAGE,GP,CHARITIES,129332
18-Jan-18,94334,HOLLA DAY CARE,GP,CHARITIES,102700
28-Feb-18,94342,WOMAN AGAINST RAPE,GP,CHARITIES,124000
09-Jan-18,94367,THULU-LWAZI DAY CARE CENTRE,GP,CHARITIES,129000
14-Dec-17,94371,REFENTSE HEALTH CARE GIVING PROGRAMME,GP,CHARITIES,117600
05-Dec-17,94376,BUZZY BEE NURSERY CARE CENTRE,GP,CHARITIES,131400
12-Mar-18,94397,BUSHABEZWE AIDS AND CHARITY HOME,GP,CHARITIES,120268
14-Dec-17,94411,HAPPY HOMES DAY CARE 2,GP,CHARITIES,126000
05-Dec-17,94412,ITHUTENG DAY CARE CENTRE,GP,CHARITIES,83000
05-Dec-17,94418,EKANGALA SENIOR CITIZEN,GP,CHARITIES,134040
14-Dec-17,94462,METSE DAY CARE,GP,CHARITIES,117000
05-Dec-17,94466,THE HEALING HANDS,GP,CHARITIES,65000
20-Dec-17,94480,UTLWANANG DAY CARE CENTRE,GP,CHARITIES,144000
09-Jan-18,94541,TEMBISA OLD AGE HOME,GP,CHARITIES,160000
16-Mar-18,94543,PHAKAMANI DAY CARE & PRESCHOOL,GP,CHARITIES,123500
14-Dec-17,94569,KEARABILWE DAY CARE CENTRE,GP,CHARITIES,131000
14-Dec-17,94573,BOTLHE DAY CARE CENTRE,GP,CHARITIES,118000
12-Mar-18,94592,RETHABILE NURSERY & PRE-SCHOOL,GP,CHARITIES,114000
09-Jan-18,94605,IVY'S CRECHE,GP,CHARITIES,136633
15-Feb-18,94640,VUKA-UZITHATHE DAY CARE CENTER,GP,CHARITIES,117500
05-Dec-17,94647,SHALOM COMMUNITY CARE CENTRE,GP,CHARITIES,100000
28-Feb-18,94651,NEW BEGINNINGZ,GP,CHARITIES,109000
29-Jan-18,94655,TWINKLE STAR DAY AND AFTERCARE CENTRE,GP,CHARITIES,121554
09-Jan-18,94664,IMANI DAY CARE CENTER,GP,CHARITIES,140000
05-Dec-17,94668,LETHABO CHILD CARE CENTRE,GP,CHARITIES,126630
05-Dec-17,94671,GAUTENG BAOBAB EARLY LEARNING TRAINING PROGRAMME,GP,CHARITIES,50000
23-Feb-18,94676,RYNPARK ASSOCIATION FOR THE AGED,GP,CHARITIES,160000
14-Dec-17,94686,ENTOKOZWENI HOME BASED CARE,GP,CHARITIES,118000
17-May-17,94734,THE SOUTH AFRICAN DEPRESSION AND ANXIETY GROUP (SADAG),GP,CHARITIES,496500
20-Dec-17,94739,GELUKSDAL EDUCARE CENTRE,GP,CHARITIES,137000
15-Feb-18,94752,BONANG LESEDI OLD AGE HOME,GP,CHARITIES,80000
16-Jan-18,94781,NALEDI CHILDREN AND YOUTH PROJECTS,GP,CHARITIES,137700
28-Feb-18,94785,TALIA'S DAY CARE,GP,CHARITIES,127000
16-Mar-18,94947,THE NATIONAL INSTITUTE COMMUNITY DEVELOPMENT AND MANGEMENT TRUST(NICDAM),GP,CHARITIES,119500
20-Dec-17,94950,GREATER SOWETO ASSOCIATION FOR EARLY CHILDHOOD DEVELOPMENT,GP,CHARITIES,135410
23-Feb-18,94979,HARDROCK ACADEMY OF LEADERSHIP TRAINING,GP,CHARITIES,107000
28-Feb-18,94984,KWA-THEMA STIMULATION,GP,CHARITIES,140000
28-Feb-18,94997,ENJABULWENI NUSERY SCHOOL,GP,CHARITIES,94231
20-Dec-17,95005,MAMELLO DAY CARE CENTRE,GP,CHARITIES,115400
20-Dec-17,95025,ARISE AND SHINE DROP IN CENTRE,GP,CHARITIES,112180
29-Jan-18,95044,FUTURE GENERATION DAY CARE CENTRE,GP,CHARITIES,120129
29-Jan-18,95049,BABELEGI PRE-SCHOOL,GP,CHARITIES,100000
05-Mar-18,95078,BOITUMELO DAY CARE & PRE-SCHOOL,GP,CHARITIES,116950
20-Dec-17,95101,ST.MARTIN DE PORRES HOME BASED CARE HIV/AIDS PROJECT,GP,CHARITIES,119800
09-Jan-18,95104,HOUSE OF CHILDREN DAYCARE CENTRE,GP,CHARITIES,116000
28-Feb-18,95108,THUTHUKA DAY CARE CENTRE,GP,CHARITIES,137286
26-Mar-18,95110,LUVHUNO PROJECT,GP,CHARITIES,117600
09-Jan-18,95122,THOLAKELE CENTRE OF HOPE,GP,CHARITIES,97000
14-Dec-17,95160,TKSO OLD AGE HOME AND DAY CARE CENTRE,GP,CHARITIES,52559
09-Jan-18,95165,SUNRISE EARLY LEARNING CENTRE,GP,CHARITIES,122000
16-Mar-18,95216,ASSOCIATION FOR MATHEMATICS EDUCATION OF SOUTH AFRICA (AMESA),GP,CHARITIES,120000
